date,TempInSitu,mV,pH
2020-03-03T12:06:00Z,24.54,-83.35,7.95
2020-03-03T12:06:00Z,24.54,-83.36,7.95
2020-03-03T12:06:00Z,24.54,-83.35,7.95
2020-03-03T12:06:00Z,24.54,-83.36,7.95
2020-03-03T12:06:00Z,24.54,-83.36,7.95
2020-03-03T12:07:00Z,24.54,-83.36,7.95
2020-03-03T12:07:00Z,24.54,-83.36,7.95
2020-03-03T12:07:00Z,24.54,-83.36,7.95
2020-03-03T12:07:00Z,24.54,-83.36,7.95
2020-03-03T12:07:00Z,24.54,-83.38,7.95
2020-03-03T12:07:00Z,24.54,-83.38,7.95
2020-03-03T12:07:00Z,24.54,-83.38,7.95
2020-03-03T12:07:00Z,24.54,-83.38,7.95
2020-03-03T12:07:00Z,24.52,-83.38,7.95
2020-03-03T12:07:00Z,24.52,-83.39,7.95
2020-03-03T12:07:00Z,24.52,-83.39,7.95
2020-03-03T12:07:00Z,24.52,-83.39,7.95
2020-03-03T12:08:00Z,24.52,-83.39,7.95
2020-03-03T12:08:00Z,24.52,-83.39,7.95
2020-03-03T12:08:00Z,24.52,-83.39,7.95
2020-03-03T12:08:00Z,24.52,-83.41,7.96
2020-03-03T12:08:00Z,24.52,-83.41,7.96
2020-03-03T12:08:00Z,24.52,-83.41,7.96
2020-03-03T12:08:00Z,24.52,-83.41,7.96
2020-03-03T12:08:00Z,24.52,-83.42,7.96
2020-03-03T12:08:00Z,24.52,-83.42,7.96
2020-03-03T12:08:00Z,24.52,-83.42,7.96
2020-03-03T12:08:00Z,24.52,-83.42,7.96
2020-03-03T12:08:00Z,24.5,-83.42,7.96
2020-03-03T12:09:00Z,24.5,-83.44,7.96
2020-03-03T12:09:00Z,24.5,-83.44,7.96
2020-03-03T12:09:00Z,24.5,-83.44,7.96
2020-03-03T12:09:00Z,24.5,-83.44,7.96
2020-03-03T12:09:00Z,24.5,-83.46,7.96
2020-03-03T12:09:00Z,24.5,-83.46,7.96
2020-03-03T12:09:00Z,24.5,-83.46,7.96
2020-03-03T12:09:00Z,24.5,-83.46,7.96
2020-03-03T12:09:00Z,24.5,-83.46,7.96
2020-03-03T12:09:00Z,24.5,-83.47,7.96
2020-03-03T12:09:00Z,24.5,-83.47,7.96
2020-03-03T12:09:00Z,24.5,-83.49,7.96
2020-03-03T12:10:00Z,24.47,-83.47,7.96
2020-03-03T12:10:00Z,24.47,-83.49,7.96
2020-03-03T12:10:00Z,24.47,-83.49,7.96
2020-03-03T12:10:00Z,24.47,-83.49,7.96
2020-03-03T12:10:00Z,24.47,-83.49,7.96
2020-03-03T12:10:00Z,24.47,-83.5,7.96
2020-03-03T12:10:00Z,24.47,-83.5,7.96
2020-03-03T12:10:00Z,24.47,-83.5,7.96
2020-03-03T12:10:00Z,24.47,-83.5,7.96
2020-03-03T12:10:00Z,24.47,-83.5,7.96
2020-03-03T12:10:00Z,24.47,-83.52,7.96
2020-03-03T12:10:00Z,24.47,-83.52,7.96
2020-03-03T12:11:00Z,24.47,-83.52,7.96
2020-03-03T12:11:00Z,24.45,-83.52,7.96
2020-03-03T12:11:00Z,24.45,-83.52,7.96
2020-03-03T12:11:00Z,24.45,-83.53,7.96
2020-03-03T12:11:00Z,24.45,-83.53,7.96
2020-03-03T12:11:00Z,24.45,-83.53,7.96
2020-03-03T12:11:00Z,24.45,-83.53,7.96
2020-03-03T12:11:00Z,24.45,-83.55,7.96
2020-03-03T12:11:00Z,24.45,-83.55,7.96
2020-03-03T12:11:00Z,24.45,-83.55,7.96
2020-03-03T12:11:00Z,24.45,-83.55,7.96
2020-03-03T12:11:00Z,24.45,-83.55,7.96
2020-03-03T12:12:00Z,24.45,-83.55,7.96
2020-03-03T12:12:00Z,24.42,-83.55,7.96
2020-03-03T12:12:00Z,24.42,-83.57,7.96
2020-03-03T12:12:00Z,24.42,-83.57,7.96
2020-03-03T12:12:00Z,24.42,-83.57,7.96
2020-03-03T12:12:00Z,24.42,-83.61,7.96
2020-03-03T12:12:00Z,24.42,-83.58,7.96
2020-03-03T12:12:00Z,24.42,-83.58,7.96
2020-03-03T12:12:00Z,24.42,-83.58,7.96
2020-03-03T12:12:00Z,24.42,-83.58,7.96
2020-03-03T12:12:00Z,24.42,-83.58,7.96
2020-03-03T12:12:00Z,24.42,-83.58,7.96
2020-03-03T12:13:00Z,24.42,-83.58,7.96
2020-03-03T12:13:00Z,24.4,-83.58,7.96
2020-03-03T12:13:00Z,24.4,-83.58,7.96
2020-03-03T12:13:00Z,24.4,-83.57,7.96
2020-03-03T12:13:00Z,24.4,-83.57,7.96
2020-03-03T12:13:00Z,24.4,-83.58,7.96
2020-03-03T12:13:00Z,24.4,-83.57,7.96
2020-03-03T12:13:00Z,24.4,-83.57,7.96
2020-03-03T12:13:00Z,24.4,-83.57,7.96
2020-03-03T12:13:00Z,24.4,-83.57,7.96
2020-03-03T12:13:00Z,24.4,-83.57,7.96
2020-03-03T12:13:00Z,24.4,-83.55,7.96
2020-03-03T12:14:00Z,24.4,-83.55,7.96
2020-03-03T12:14:00Z,24.4,-83.55,7.96
2020-03-03T12:14:00Z,24.4,-83.55,7.96
2020-03-03T12:14:00Z,24.4,-83.53,7.96
2020-03-03T12:14:00Z,24.4,-83.53,7.96
2020-03-03T12:14:00Z,24.4,-83.52,7.96
2020-03-03T12:14:00Z,24.4,-83.52,7.96
2020-03-03T12:14:00Z,24.4,-83.52,7.96
2020-03-03T12:14:00Z,24.4,-83.5,7.96
2020-03-03T12:14:00Z,24.4,-83.49,7.96
2020-03-03T12:14:00Z,24.4,-83.49,7.96
2020-03-03T12:14:00Z,24.4,-83.49,7.96
2020-03-03T12:15:00Z,24.4,-83.47,7.96
2020-03-03T12:15:00Z,24.4,-83.47,7.96
2020-03-03T12:15:00Z,24.4,-83.47,7.96
2020-03-03T12:15:00Z,24.4,-83.46,7.96
2020-03-03T12:15:00Z,24.4,-83.46,7.96
2020-03-03T12:15:00Z,24.4,-83.44,7.96
2020-03-03T12:15:00Z,24.4,-83.44,7.96
2020-03-03T12:15:00Z,24.4,-83.44,7.96
2020-03-03T12:15:00Z,24.4,-83.44,7.96
2020-03-03T12:15:00Z,24.4,-83.42,7.96
2020-03-03T12:15:00Z,24.4,-83.42,7.96
2020-03-03T12:15:00Z,24.4,-83.42,7.96
2020-03-03T12:16:00Z,24.4,-83.42,7.96
2020-03-03T12:16:00Z,24.4,-83.42,7.96
2020-03-03T12:16:00Z,24.4,-83.42,7.96
2020-03-03T12:16:00Z,24.4,-83.41,7.96
2020-03-03T12:16:00Z,24.4,-83.41,7.96
2020-03-03T12:16:00Z,24.4,-83.41,7.96
2020-03-03T12:16:00Z,24.4,-83.41,7.96
2020-03-03T12:16:00Z,24.4,-83.41,7.96
2020-03-03T12:16:00Z,24.4,-83.41,7.96
2020-03-03T12:16:00Z,24.4,-83.41,7.96
2020-03-03T12:16:00Z,24.4,-83.41,7.96
2020-03-03T12:16:00Z,24.4,-83.41,7.96
2020-03-03T12:17:00Z,24.42,-83.41,7.96
2020-03-03T12:17:00Z,24.42,-83.39,7.96
2020-03-03T12:17:00Z,24.42,-83.39,7.96
2020-03-03T12:17:00Z,24.42,-83.39,7.96
2020-03-03T12:17:00Z,24.42,-83.41,7.96
2020-03-03T12:17:00Z,24.42,-83.41,7.96
2020-03-03T12:17:00Z,24.42,-83.41,7.96
2020-03-03T12:17:00Z,24.42,-83.41,7.96
2020-03-03T12:17:00Z,24.42,-83.41,7.96
2020-03-03T12:17:00Z,24.42,-83.41,7.96
2020-03-03T12:17:00Z,24.42,-83.41,7.96
2020-03-03T12:17:00Z,24.42,-83.41,7.96
2020-03-03T12:18:00Z,24.42,-83.41,7.96
2020-03-03T12:18:00Z,24.42,-83.41,7.96
2020-03-03T12:18:00Z,24.42,-83.41,7.96
2020-03-03T12:18:00Z,24.42,-83.41,7.96
2020-03-03T12:18:00Z,24.42,-83.42,7.96
2020-03-03T12:18:00Z,24.42,-83.42,7.96
2020-03-03T12:18:00Z,24.42,-83.42,7.96
2020-03-03T12:18:00Z,24.42,-83.42,7.96
2020-03-03T12:18:00Z,24.45,-83.42,7.96
2020-03-03T12:18:00Z,24.45,-83.42,7.96
2020-03-03T12:18:00Z,24.45,-83.42,7.96
2020-03-03T12:18:00Z,24.45,-83.42,7.96
2020-03-03T12:19:00Z,24.45,-83.42,7.96
2020-03-03T12:19:00Z,24.45,-83.44,7.96
2020-03-03T12:19:00Z,24.45,-83.44,7.96
2020-03-03T12:19:00Z,24.45,-83.44,7.96
2020-03-03T12:19:00Z,24.45,-83.44,7.96
2020-03-03T12:19:00Z,24.45,-83.44,7.96
2020-03-03T12:19:00Z,24.45,-83.46,7.96
2020-03-03T12:19:00Z,24.45,-83.44,7.96
2020-03-03T12:19:00Z,24.45,-83.44,7.96
2020-03-03T12:19:00Z,24.45,-83.46,7.96
2020-03-03T12:19:00Z,24.45,-83.46,7.96
2020-03-03T12:19:00Z,24.45,-83.46,7.96
2020-03-03T12:20:00Z,24.45,-83.46,7.96
2020-03-03T12:20:00Z,24.45,-83.46,7.96
2020-03-03T12:20:00Z,24.45,-83.46,7.96
2020-03-03T12:20:00Z,24.45,-83.46,7.96
2020-03-03T12:20:00Z,24.45,-83.47,7.96
2020-03-03T12:20:00Z,24.45,-83.41,7.96
2020-03-03T12:20:00Z,24.45,-83.49,7.96
2020-03-03T12:20:00Z,24.45,-83.47,7.96
2020-03-03T12:20:00Z,24.45,-83.47,7.96
2020-03-03T12:20:00Z,24.45,-83.47,7.96
2020-03-03T12:20:00Z,24.45,-83.49,7.96
2020-03-03T12:20:00Z,24.45,-83.47,7.96
2020-03-03T12:21:00Z,24.45,-83.49,7.96
2020-03-03T12:21:00Z,24.45,-83.47,7.96
2020-03-03T12:21:00Z,24.45,-83.49,7.96
2020-03-03T12:21:00Z,24.45,-83.49,7.96
2020-03-03T12:21:00Z,24.45,-83.49,7.96
2020-03-03T12:21:00Z,24.45,-83.49,7.96
2020-03-03T12:21:00Z,24.45,-83.49,7.96
2020-03-03T12:21:00Z,24.45,-83.49,7.96
2020-03-03T12:21:00Z,24.45,-83.5,7.96
2020-03-03T12:21:00Z,24.45,-83.5,7.96
2020-03-03T12:21:00Z,24.45,-83.5,7.96
2020-03-03T12:21:00Z,24.45,-83.5,7.96
2020-03-03T12:22:00Z,24.45,-83.5,7.96
2020-03-03T12:22:00Z,24.45,-83.5,7.96
2020-03-03T12:22:00Z,24.45,-83.5,7.96
2020-03-03T12:22:00Z,24.45,-83.5,7.96
2020-03-03T12:22:00Z,24.45,-83.5,7.96
2020-03-03T12:22:00Z,24.45,-83.52,7.96
2020-03-03T12:22:00Z,24.45,-83.57,7.96
2020-03-03T12:22:00Z,24.45,-83.53,7.96
2020-03-03T12:22:00Z,24.45,-83.52,7.96
2020-03-03T12:22:00Z,24.45,-83.52,7.96
2020-03-03T12:22:00Z,24.45,-83.52,7.96
2020-03-03T12:22:00Z,24.45,-83.52,7.96
2020-03-03T12:23:00Z,24.45,-83.52,7.96
2020-03-03T12:23:00Z,24.45,-83.52,7.96
2020-03-03T12:23:00Z,24.45,-83.53,7.96
2020-03-03T12:23:00Z,24.45,-83.53,7.96
2020-03-03T12:23:00Z,24.45,-83.53,7.96
2020-03-03T12:23:00Z,24.45,-81.11,7.92
2020-03-03T12:23:00Z,24.45,-83.53,7.96
2020-03-03T12:23:00Z,24.45,-83.53,7.96
2020-03-03T12:23:00Z,24.45,-83.53,7.96
2020-03-03T12:23:00Z,24.45,-83.53,7.96
2020-03-03T12:23:00Z,24.45,-83.58,7.96
2020-03-03T12:23:00Z,24.45,-83.55,7.96
2020-03-03T12:24:00Z,24.45,-83.55,7.96
2020-03-03T12:24:00Z,24.42,-83.53,7.96
2020-03-03T12:24:00Z,24.42,-83.53,7.96
2020-03-03T12:24:00Z,24.42,-83.53,7.96
2020-03-03T12:24:00Z,24.42,-83.53,7.96
2020-03-03T12:24:00Z,24.42,-83.53,7.96
2020-03-03T12:24:00Z,24.42,-83.53,7.96
2020-03-03T12:24:00Z,24.42,-83.53,7.96
2020-03-03T12:24:00Z,24.42,-83.53,7.96
2020-03-03T12:24:00Z,24.42,-83.53,7.96
2020-03-03T12:24:00Z,24.42,-83.55,7.96
2020-03-03T12:24:00Z,24.42,-83.55,7.96
2020-03-03T12:25:00Z,24.42,-83.55,7.96
2020-03-03T12:25:00Z,24.42,-83.55,7.96
2020-03-03T12:25:00Z,24.42,-83.55,7.96
2020-03-03T12:25:00Z,24.42,-83.55,7.96
2020-03-03T12:25:00Z,24.42,-83.55,7.96
2020-03-03T12:25:00Z,24.42,-83.55,7.96
2020-03-03T12:25:00Z,24.42,-83.55,7.96
2020-03-03T12:25:00Z,24.42,-83.55,7.96
2020-03-03T12:25:00Z,24.42,-83.55,7.96
2020-03-03T12:25:00Z,24.42,-83.55,7.96
2020-03-03T12:25:00Z,24.42,-83.55,7.96
2020-03-03T12:25:00Z,24.42,-83.55,7.96
2020-03-03T12:26:00Z,24.42,-83.55,7.96
2020-03-03T12:26:00Z,24.42,-83.55,7.96
2020-03-03T12:26:00Z,24.42,-83.55,7.96
2020-03-03T12:26:00Z,24.42,-83.57,7.96
2020-03-03T12:26:00Z,24.42,-83.57,7.96
2020-03-03T12:26:00Z,24.42,-83.57,7.96
2020-03-03T12:26:00Z,24.42,-83.57,7.96
2020-03-03T12:26:00Z,24.42,-83.57,7.96
2020-03-03T12:26:00Z,24.42,-83.55,7.96
2020-03-03T12:26:00Z,24.42,-83.57,7.96
2020-03-03T12:26:00Z,24.42,-83.57,7.96
2020-03-03T12:26:00Z,24.42,-83.57,7.96
2020-03-03T12:27:00Z,24.42,-83.57,7.96
2020-03-03T12:27:00Z,24.42,-83.57,7.96
2020-03-03T12:27:00Z,24.42,-83.57,7.96
2020-03-03T12:27:00Z,24.42,-83.57,7.96
2020-03-03T12:27:00Z,24.42,-83.55,7.96
2020-03-03T12:27:00Z,24.42,-83.6,7.96
2020-03-03T12:27:00Z,24.42,-83.58,7.96
2020-03-03T12:27:00Z,24.42,-83.58,7.96
2020-03-03T12:27:00Z,24.42,-83.57,7.96
2020-03-03T12:27:00Z,24.42,-83.57,7.96
2020-03-03T12:27:00Z,24.42,-83.57,7.96
2020-03-03T12:27:00Z,24.42,-83.57,7.96
2020-03-03T12:28:00Z,24.42,-83.57,7.96
2020-03-03T12:28:00Z,24.42,-83.55,7.96
2020-03-03T12:28:00Z,24.42,-83.55,7.96
2020-03-03T12:28:00Z,24.42,-83.55,7.96
2020-03-03T12:28:00Z,24.42,-83.55,7.96
2020-03-03T12:28:00Z,24.42,-83.55,7.96
2020-03-03T12:28:00Z,24.42,-83.53,7.96
2020-03-03T12:28:00Z,24.42,-83.53,7.96
2020-03-03T12:28:00Z,24.42,-83.53,7.96
2020-03-03T12:28:00Z,24.42,-83.52,7.96
2020-03-03T12:28:00Z,24.42,-83.52,7.96
2020-03-03T12:28:00Z,24.42,-83.52,7.96
2020-03-03T12:29:00Z,24.42,-83.52,7.96
2020-03-03T12:29:00Z,24.42,-83.5,7.96
2020-03-03T12:29:00Z,24.42,-83.6,7.96
2020-03-03T12:29:00Z,24.42,-83.5,7.96
2020-03-03T12:29:00Z,24.42,-83.5,7.96
2020-03-03T12:29:00Z,24.45,-83.5,7.96
2020-03-03T12:29:00Z,24.45,-83.5,7.96
2020-03-03T12:29:00Z,24.45,-83.5,7.96
2020-03-03T12:29:00Z,24.45,-83.5,7.96
2020-03-03T12:29:00Z,24.45,-83.5,7.96
2020-03-03T12:29:00Z,24.45,-83.49,7.96
2020-03-03T12:29:00Z,24.45,-83.49,7.96
2020-03-03T12:30:00Z,24.45,-83.49,7.96
2020-03-03T12:30:00Z,24.45,-83.49,7.96
2020-03-03T12:30:00Z,24.45,-83.49,7.96
2020-03-03T12:30:00Z,24.45,-83.49,7.96
2020-03-03T12:30:00Z,24.45,-83.46,7.96
2020-03-03T12:30:00Z,24.45,-83.47,7.96
2020-03-03T12:30:00Z,24.45,-83.47,7.96
2020-03-03T12:30:00Z,24.45,-83.47,7.96
2020-03-03T12:30:00Z,24.45,-83.47,7.96
2020-03-03T12:30:00Z,24.45,-83.47,7.96
2020-03-03T12:30:00Z,24.45,-83.49,7.96
2020-03-03T12:30:00Z,24.45,-83.49,7.96
2020-03-03T12:31:00Z,24.45,-83.47,7.96
2020-03-03T12:31:00Z,24.45,-83.47,7.96
2020-03-03T12:31:00Z,24.45,-83.47,7.96
2020-03-03T12:31:00Z,24.45,-83.47,7.96
2020-03-03T12:31:00Z,24.45,-83.47,7.96
2020-03-03T12:31:00Z,24.45,-83.49,7.96
2020-03-03T12:31:00Z,24.45,-83.49,7.96
2020-03-03T12:31:00Z,24.47,-83.49,7.96
2020-03-03T12:31:00Z,24.47,-83.49,7.96
2020-03-03T12:31:00Z,24.47,-83.47,7.96
2020-03-03T12:31:00Z,24.47,-83.47,7.96
2020-03-03T12:31:00Z,24.47,-83.47,7.96
2020-03-03T12:32:00Z,24.47,-83.47,7.96
2020-03-03T12:32:00Z,24.47,-83.47,7.96
2020-03-03T12:32:00Z,24.47,-83.47,7.96
2020-03-03T12:32:00Z,24.47,-83.47,7.96
2020-03-03T12:32:00Z,24.47,-83.47,7.96
2020-03-03T12:32:00Z,24.47,-83.46,7.96
2020-03-03T12:32:00Z,24.47,-83.46,7.96
2020-03-03T12:32:00Z,24.47,-83.46,7.96
2020-03-03T12:32:00Z,24.47,-83.44,7.96
2020-03-03T12:32:00Z,24.47,-83.44,7.96
2020-03-03T12:32:00Z,24.47,-83.42,7.96
2020-03-03T12:32:00Z,24.47,-83.42,7.96
2020-03-03T12:33:00Z,24.47,-83.41,7.96
2020-03-03T12:33:00Z,24.47,-83.41,7.96
2020-03-03T12:33:00Z,24.5,-83.39,7.96
2020-03-03T12:33:00Z,24.5,-83.39,7.96
2020-03-03T12:33:00Z,24.5,-83.39,7.96
2020-03-03T12:33:00Z,24.5,-83.38,7.95
2020-03-03T12:33:00Z,24.5,-83.38,7.95
2020-03-03T12:33:00Z,24.5,-83.38,7.95
2020-03-03T12:33:00Z,24.52,-83.36,7.95
2020-03-03T12:33:00Z,24.52,-83.36,7.95
2020-03-03T12:33:00Z,24.52,-83.36,7.95
2020-03-03T12:33:00Z,24.54,-83.35,7.95
2020-03-03T12:34:00Z,24.54,-83.35,7.95
2020-03-03T12:34:00Z,24.54,-83.35,7.95
2020-03-03T12:34:00Z,24.57,-83.35,7.95
2020-03-03T12:34:00Z,24.57,-83.35,7.95
2020-03-03T12:34:00Z,24.57,-83.33,7.95
2020-03-03T12:34:00Z,24.59,-83.33,7.95
2020-03-03T12:34:00Z,24.59,-83.33,7.95
2020-03-03T12:34:00Z,24.59,-83.33,7.95
2020-03-03T12:34:00Z,24.59,-83.32,7.95
2020-03-03T12:34:00Z,24.62,-83.32,7.95
2020-03-03T12:34:00Z,24.62,-83.32,7.95
2020-03-03T12:34:00Z,24.62,-83.3,7.95
2020-03-03T12:35:00Z,24.62,-83.3,7.95
2020-03-03T12:35:00Z,24.64,-83.3,7.95
2020-03-03T12:35:00Z,24.64,-83.3,7.95
2020-03-03T12:35:00Z,24.64,-83.28,7.95
2020-03-03T12:35:00Z,24.67,-83.28,7.95
2020-03-03T12:35:00Z,24.67,-83.27,7.95
2020-03-03T12:35:00Z,24.67,-83.27,7.95
2020-03-03T12:35:00Z,24.67,-83.27,7.95
2020-03-03T12:35:00Z,24.67,-83.25,7.95
2020-03-03T12:35:00Z,24.69,-83.25,7.95
2020-03-03T12:35:00Z,24.69,-83.24,7.95
2020-03-03T12:35:00Z,24.69,-83.24,7.95
2020-03-03T12:36:00Z,24.69,-83.22,7.95
2020-03-03T12:36:00Z,24.71,-83.22,7.95
2020-03-03T12:36:00Z,24.71,-83.22,7.95
2020-03-03T12:36:00Z,24.71,-83.22,7.95
2020-03-03T12:36:00Z,24.71,-83.21,7.95
2020-03-03T12:36:00Z,24.74,-83.21,7.95
2020-03-03T12:36:00Z,24.74,-83.19,7.95
2020-03-03T12:36:00Z,24.74,-83.19,7.95
2020-03-03T12:36:00Z,24.74,-83.17,7.95
2020-03-03T12:36:00Z,24.76,-83.17,7.95
2020-03-03T12:36:00Z,24.76,-83.16,7.95
2020-03-03T12:36:00Z,24.76,-83.16,7.95
2020-03-03T12:37:00Z,24.76,-83.16,7.95
2020-03-03T12:37:00Z,24.76,-83.14,7.95
2020-03-03T12:37:00Z,24.79,-83.14,7.95
2020-03-03T12:37:00Z,24.79,-83.14,7.95
2020-03-03T12:37:00Z,24.79,-83.13,7.95
2020-03-03T12:37:00Z,24.79,-83.13,7.95
2020-03-03T12:37:00Z,24.79,-83.13,7.95
2020-03-03T12:37:00Z,24.79,-83.11,7.95
2020-03-03T12:37:00Z,24.81,-83.11,7.95
2020-03-03T12:37:00Z,24.81,-83.11,7.95
2020-03-03T12:37:00Z,24.81,-83.1,7.95
2020-03-03T12:37:00Z,24.81,-83.1,7.95
2020-03-03T12:38:00Z,24.81,-83.08,7.95
2020-03-03T12:38:00Z,24.83,-83.08,7.95
2020-03-03T12:38:00Z,24.83,-83.08,7.95
2020-03-03T12:38:00Z,24.83,-83.07,7.95
2020-03-03T12:38:00Z,24.83,-83.07,7.95
2020-03-03T12:38:00Z,24.83,-83.05,7.95
2020-03-03T12:38:00Z,24.83,-83.05,7.95
2020-03-03T12:38:00Z,24.86,-83.05,7.95
2020-03-03T12:38:00Z,24.86,-83.03,7.95
2020-03-03T12:38:00Z,24.86,-83.03,7.95
2020-03-03T12:38:00Z,24.86,-83.02,7.95
2020-03-03T12:38:00Z,24.86,-83.02,7.95
2020-03-03T12:39:00Z,24.86,-83.02,7.95
2020-03-03T12:39:00Z,24.88,-83,7.95
2020-03-03T12:39:00Z,24.88,-83,7.95
2020-03-03T12:39:00Z,24.88,-83,7.95
2020-03-03T12:39:00Z,24.88,-83,7.95
2020-03-03T12:39:00Z,24.88,-82.99,7.95
2020-03-03T12:39:00Z,24.88,-82.99,7.95
2020-03-03T12:39:00Z,24.91,-82.99,7.95
2020-03-03T12:39:00Z,24.91,-82.97,7.95
2020-03-03T12:39:00Z,24.91,-82.97,7.95
2020-03-03T12:39:00Z,24.91,-82.97,7.95
2020-03-03T12:39:00Z,24.91,-82.96,7.95
2020-03-03T12:40:00Z,24.93,-82.96,7.95
2020-03-03T12:40:00Z,24.93,-82.96,7.95
2020-03-03T12:40:00Z,24.93,-82.94,7.95
2020-03-03T12:40:00Z,24.93,-82.94,7.95
2020-03-03T12:40:00Z,24.96,-82.92,7.95
2020-03-03T12:40:00Z,24.96,-82.92,7.95
2020-03-03T12:40:00Z,24.96,-82.92,7.95
2020-03-03T12:40:00Z,24.96,-82.91,7.95
2020-03-03T12:40:00Z,24.96,-82.91,7.95
2020-03-03T12:40:00Z,24.98,-82.91,7.95
2020-03-03T12:40:00Z,24.98,-82.89,7.94
2020-03-03T12:40:00Z,24.98,-82.89,7.94
2020-03-03T12:41:00Z,24.98,-82.88,7.94
2020-03-03T12:41:00Z,25,-82.88,7.94
2020-03-03T12:41:00Z,25,-82.77,7.94
2020-03-03T12:41:00Z,25,-82.89,7.94
2020-03-03T12:41:00Z,25,-82.89,7.94
2020-03-03T12:41:00Z,25,-82.85,7.94
2020-03-03T12:41:00Z,25.03,-82.85,7.94
2020-03-03T12:41:00Z,25.03,-82.83,7.94
2020-03-03T12:41:00Z,25.03,-82.83,7.94
2020-03-03T12:41:00Z,25.03,-82.83,7.94
2020-03-03T12:41:00Z,25.03,-82.82,7.94
2020-03-03T12:41:00Z,25.05,-82.82,7.94
2020-03-03T12:42:00Z,25.05,-82.82,7.94
2020-03-03T12:42:00Z,25.05,-82.82,7.94
2020-03-03T12:42:00Z,25.05,-82.82,7.94
2020-03-03T12:42:00Z,25.05,-82.8,7.94
2020-03-03T12:42:00Z,25.05,-82.8,7.94
2020-03-03T12:42:00Z,25.08,-82.83,7.94
2020-03-03T12:42:00Z,25.08,-82.8,7.94
2020-03-03T12:42:00Z,25.08,-82.8,7.94
2020-03-03T12:42:00Z,25.08,-82.78,7.94
2020-03-03T12:42:00Z,25.08,-82.78,7.94
2020-03-03T12:42:00Z,25.08,-82.78,7.94
2020-03-03T12:42:00Z,25.1,-82.96,7.95
2020-03-03T12:43:00Z,25.1,-82.78,7.94
2020-03-03T12:43:00Z,25.1,-82.77,7.94
2020-03-03T12:43:00Z,25.1,-82.77,7.94
2020-03-03T12:43:00Z,25.1,-82.75,7.94
2020-03-03T12:43:00Z,25.13,-82.75,7.94
2020-03-03T12:43:00Z,25.13,-82.75,7.94
2020-03-03T12:43:00Z,25.13,-82.75,7.94
2020-03-03T12:43:00Z,25.13,-82.75,7.94
2020-03-03T12:43:00Z,25.13,-82.75,7.94
2020-03-03T12:43:00Z,25.13,-82.75,7.94
2020-03-03T12:43:00Z,25.15,-82.75,7.94
2020-03-03T12:43:00Z,25.15,-82.74,7.94
2020-03-03T12:44:00Z,25.15,-82.74,7.94
2020-03-03T12:44:00Z,25.15,-82.74,7.94
2020-03-03T12:44:00Z,25.15,-82.74,7.94
2020-03-03T12:44:00Z,25.15,-82.75,7.94
2020-03-03T12:44:00Z,25.15,-82.74,7.94
2020-03-03T12:44:00Z,25.15,-82.74,7.94
2020-03-03T12:44:00Z,25.17,-82.74,7.94
2020-03-03T12:44:00Z,25.17,-82.74,7.94
2020-03-03T12:44:00Z,25.17,-82.74,7.94
2020-03-03T12:44:00Z,25.17,-82.74,7.94
2020-03-03T12:44:00Z,25.17,-82.74,7.94
2020-03-03T12:44:00Z,25.17,-82.74,7.94
2020-03-03T12:45:00Z,25.17,-82.74,7.94
2020-03-03T12:45:00Z,25.17,-82.74,7.94
2020-03-03T12:45:00Z,25.2,-82.74,7.94
2020-03-03T12:45:00Z,25.2,-82.74,7.94
2020-03-03T12:45:00Z,25.2,-82.74,7.94
2020-03-03T12:45:00Z,25.2,-82.74,7.94
2020-03-03T12:45:00Z,25.2,-82.74,7.94
2020-03-03T12:45:00Z,25.2,-82.74,7.94
2020-03-03T12:45:00Z,25.2,-82.74,7.94
2020-03-03T12:45:00Z,25.2,-82.74,7.94
2020-03-03T12:45:00Z,25.2,-82.74,7.94
2020-03-03T12:45:00Z,25.2,-82.74,7.94
2020-03-03T12:46:00Z,25.2,-82.74,7.94
2020-03-03T12:46:00Z,25.2,-82.74,7.94
2020-03-03T12:46:00Z,25.2,-82.74,7.94
2020-03-03T12:46:00Z,25.2,-82.74,7.94
2020-03-03T12:46:00Z,25.2,-82.74,7.94
2020-03-03T12:46:00Z,25.2,-82.74,7.94
2020-03-03T12:46:00Z,25.2,-82.74,7.94
2020-03-03T12:46:00Z,25.2,-82.74,7.94
2020-03-03T12:46:00Z,25.22,-82.74,7.94
2020-03-03T12:46:00Z,25.22,-82.74,7.94
2020-03-03T12:46:00Z,25.22,-82.72,7.94
2020-03-03T12:46:00Z,25.22,-82.74,7.94
2020-03-03T12:47:00Z,25.22,-82.74,7.94
2020-03-03T12:47:00Z,25.22,-82.74,7.94
2020-03-03T12:47:00Z,25.22,-82.74,7.94
2020-03-03T12:47:00Z,25.22,-82.74,7.94
2020-03-03T12:47:00Z,25.22,-82.74,7.94
2020-03-03T12:47:00Z,25.22,-82.74,7.94
2020-03-03T12:47:00Z,25.22,-82.72,7.94
2020-03-03T12:47:00Z,25.22,-82.74,7.94
2020-03-03T12:47:00Z,25.22,-82.74,7.94
2020-03-03T12:47:00Z,25.22,-82.74,7.94
2020-03-03T12:47:00Z,25.22,-82.74,7.94
2020-03-03T12:47:00Z,25.22,-82.74,7.94
2020-03-03T12:48:00Z,25.22,-82.74,7.94
2020-03-03T12:48:00Z,25.22,-82.74,7.94
2020-03-03T12:48:00Z,25.22,-82.74,7.94
